0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.5969695448875427,0.2875861823558807,0.1170324683189392,0.6055322885513306,0.296915054321289,-0.268371969461441,0.6356630325317383,0.561334490776062,0.117793932557106,0.608589231967926,0.5711198449134827,-0.1179178580641746,0.648568868637085,0.7273221611976624,0.3133745491504669,0.5980268716812134,0.7650644779205322,-0.008774135261774,0.6314319968223572,0.8710403442382812,0.5011152029037476,0.5881235599517822,0.931038737297058,0.1084525808691978,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5969464182853699,0.2867920696735382,0.1178549081087112,0.6056407690048218,0.2977156639099121,-0.2744742929935455,0.6356777548789978,0.5615667104721069,0.117825411260128,0.606779932975769,0.572264552116394,-0.1179472580552101,0.6489957571029663,0.7265583872795105,0.3334328830242157,0.596539318561554,0.7648497223854065,-0.0193354282528162,0.6341499090194702,0.869754433631897,0.5418018102645874,0.5865682363510132,0.9326461553573608,0.0821947753429412,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5969463586807251,0.2863830626010895,0.1184069141745567,0.6059539914131165,0.2981933057308197,-0.2798556983470917,0.6356945037841797,0.5617088675498962,0.1182059198617935,0.6059699058532715,0.5730723738670349,-0.1183247789740562,0.6492682695388794,0.7260904908180237,0.3452672362327575,0.5957487225532532,0.7648429274559021,-0.0236085876822471,0.6356406807899475,0.8687515258789062,0.561661422252655,0.5857278108596802,0.93427973985672,0.0754610449075698,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5970055460929871,0.286160945892334,0.1225596815347671,0.6064386963844299,0.297551155090332,-0.2874689698219299,0.635685920715332,0.561679482460022,0.1188972145318985,0.6058875918388367,0.5733100175857544,-0.1190283447504043,0.6495620012283325,0.7254686951637268,0.3453003466129303,0.594339907169342,0.7649677991867065,-0.0248353946954011,0.6365825533866882,0.8681631088256836,0.5514791011810303,0.5849964022636414,0.9370330572128296,0.0705804750323295,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5991950035095215,0.2861113846302032,0.1204342395067215,0.6064879298210144,0.2975247800350189,-0.2913948893547058,0.6356908679008484,0.562138020992279,0.1184311509132385,0.6058910489082336,0.5741527080535889,-0.1185470968484878,0.6495429277420044,0.7249619960784912,0.3399989902973175,0.5937219858169556,0.7649616599082947,-0.0124478684738278,0.6366081833839417,0.8673387169837952,0.5416792035102844,0.5844646096229553,0.936905026435852,0.1009293347597122,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5991864800453186,0.2860293388366699,0.1231412515044212,0.6072141528129578,0.2972926199436188,-0.2928779423236847,0.6356913447380066,0.5622701644897461,0.1186959743499755,0.6058143377304077,0.5745373368263245,-0.1188099235296249,0.6498254537582397,0.7243834733963013,0.3373498022556305,0.5935325026512146,0.764922022819519,-0.0156196011230349,0.6368331909179688,0.8664090633392334,0.5374628305435181,0.5844791531562805,0.93793123960495,0.0952202975749969,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.5991482734680176,0.285962700843811,0.125266820192337,0.6077553629875183,0.2971512675285339,-0.2928079664707184,0.6356554627418518,0.5623111128807068,0.1189328432083129,0.6056870818138123,0.5747612118721008,-0.1190439835190773,0.6500242948532104,0.7239553332328796,0.3365646004676819,0.5934389233589172,0.7648904919624329,-0.0183393117040395,0.6369404196739197,0.86594557762146,0.5368126630783081,0.5845014452934265,0.9384796619415284,0.090170033276081,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.6001867055892944,0.2850784063339233,0.1253064572811126,0.6088619828224182,0.2960502505302429,-0.2954000830650329,0.6356943249702454,0.5622923970222473,0.1197780817747116,0.6056973934173584,0.5747517347335815,-0.1198768019676208,0.6497824192047119,0.7239617705345154,0.3429056704044342,0.5932918787002563,0.7645677924156189,-0.0183125380426645,0.6368886828422546,0.8666054606437683,0.5520270466804504,0.5843976140022278,0.9386337995529176,0.0915107205510139,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.6004921793937683,0.2845798432826996,0.125366061925888,0.6097446084022522,0.2951618731021881,-0.2975746989250183,0.6356954574584961,0.5622721910476685,0.120492473244667,0.6057061553001404,0.5747365951538086,-0.1205897480249404,0.6495894193649292,0.7240005731582642,0.3454939723014831,0.59306401014328,0.7645046710968018,-0.0193510018289089,0.6368411779403687,0.8671236634254456,0.5544867515563965,0.5843546390533447,0.9393542408943176,0.0880817025899887,standing,,,,,,,,,,,,,,,,,,,,,,,,
0.6006447076797485,0.2830888032913208,0.1267697364091873,0.6104557514190674,0.2937809526920318,-0.2957270443439483,0.6355323195457458,0.5622634291648865,0.1220578327775001,0.6055411100387573,0.574724018573761,-0.1221385225653648,0.6495934724807739,0.7240079641342163,0.3449153304100036,0.5930126905441284,0.7645220160484314,-0.0195931289345026,0.6369591951370239,0.8676784634590149,0.5564513206481934,0.5843206644058228,0.9392749667167664,0.0894966423511505,standing,,,,,,,,,,,,,,,,,,,,,,,,
